Orario;Umidità dell'aria (%);Pressione (mPa);Temperatura dell'aria (°C);Punto di rugiada (°C);Direzione del vento (°);Velocità media del vento (km/h);Batteria (V);Fotocamera;Tipo di device;flags;hw;Latitudine;Livello liquido (mm);Longitudine;Lux;Umidità fogliare (%);Umidità suolo superficie (%);Umidità suolo profondità (%);Massima velocità del vento (km/h);Temperatura liquido (°C);pH;Foto;Pannello solare;Quantità di pioggia (mm);Qualità Segnale (dBm);rst;sd;Potenziale idrico 1 (Superficie);Potenziale idrico 2;Umidità suolo 1 (Superficie) (%);Umidità suolo 2 (%);Umidità suolo 3 (%);Umidità suolo 4 (%);Umidità suolo 5 (%);Umidità suolo 6 (%);Umidità suolo 7 (%);Umidità suolo 8 (%);Umidità suolo 9 (%);sms1;sms2;SNR;Radiazione solare (W/m2);Salinità suolo 1 (Superficie) (°C);Salinità suolo 2 (°C);Salinità suolo 3 (°C);Salinità suolo 4 (°C);Salinità suolo 5 (°C);Salinità suolo 6 (°C);Salinità suolo 7 (°C);Salinità suolo 8 (°C);Salinità suolo 9 (°C);Temperatura suolo 1 (Superficie) (°C);Temperatura suolo 2 (°C);Temperatura suolo 3 (°C);Temperatura suolo 4 (°C);Temperatura suolo 5 (°C);Temperatura suolo 6 (°C);Temperatura suolo 7 (°C);Temperatura suolo 8 (°C);Temperatura suolo 9 (°C);vpd;Umidità fogliare 1 (min);Umidità fogliare 2 (min);ID Sensore;Descrizione
2023-04-11 11:00:;;;;;;;4.26;;;;;;;;;;20.7;24.8;;;;;;;;;;;;20.7;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 10:00:;;;;;;;4.26;;;;;;;;;;20.7;24.8;;;;;;;;;;;;20.7;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 09:00:;;;;;;;4.26;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 08:00:;;;;;;;4.26;;;;;;;;;;20.7;24.95;;;;;;;;;;;;20.7;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 07:00:;;;;;;;4.26;;;;;;;;;;20.75;25;;;;;;;;;;;;20.75;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 06:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 05:00:;;;;;;;4.27;;;;;;;;;;20.8;25.1;;;;;;;;;;;;20.8;25.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 04:00:;;;;;;;4.27;;;;;;;;;;20.8;25.05;;;;;;;;;;;;20.8;25.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 03:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 02:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 01:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-11 00:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 23:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 22:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 21:00:;;;;;;;4.27;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 20:00:;;;;;;;4.27;;;;;;;;;;20.7;25;;;;;;;;;;;;20.7;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 19:00:;;;;;;;4.27;;;;;;;;;;20.75;25;;;;;;;;;;;;20.75;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 18:00:;;;;;;;4.27;;;;;;;;;;20.8;24.9;;;;;;;;;;;;20.8;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 17:00:;;;;;;;4.27;;;;;;;;;;20.75;24.9;;;;;;;;;;;;20.75;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 16:00:;;;;;;;4.26;;;;;;;;;;20.7;24.85;;;;;;;;;;;;20.7;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 15:00:;;;;;;;4.26;;;;;;;;;;20.7;24.8;;;;;;;;;;;;20.7;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 14:00:;;;;;;;4.26;;;;;;;;;;20.7;24.8;;;;;;;;;;;;20.7;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 13:00:;;;;;;;4.26;;;;;;;;;;20.7;24.8;;;;;;;;;;;;20.7;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 12:00:;;;;;;;4.26;;;;;;;;;;20.7;24.8;;;;;;;;;;;;20.7;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 11:00:;;;;;;;4.26;;;;;;;;;;20.7;24.8;;;;;;;;;;;;20.7;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 10:00:;;;;;;;4.26;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 09:00:;;;;;;;4.27;;;;;;;;;;20.7;24.95;;;;;;;;;;;;20.7;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 08:00:;;;;;;;4.27;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 07:00:;;;;;;;4.27;;;;;;;;;;20.75;24.95;;;;;;;;;;;;20.75;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 06:00:;;;;;;;4.27;;;;;;;;;;20.8;25.1;;;;;;;;;;;;20.8;25.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 05:00:;;;;;;;4.26;;;;;;;;;;20.8;25.05;;;;;;;;;;;;20.8;25.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 04:00:;;;;;;;4.26;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 03:00:;;;;;;;4.26;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 02:00:;;;;;;;4.26;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 01:00:;;;;;;;4.26;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-10 00:00:;;;;;;;4.26;;;;;;;;;;20.75;25;;;;;;;;;;;;20.75;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 23:00:;;;;;;;4.26;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 22:00:;;;;;;;4.27;;;;;;;;;;20.7;25;;;;;;;;;;;;20.7;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 21:00:;;;;;;;4.26;;;;;;;;;;20.8;25;;;;;;;;;;;;20.8;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 20:00:;;;;;;;4.26;;;;;;;;;;20.7;24.95;;;;;;;;;;;;20.7;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 19:00:;;;;;;;4.26;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 18:00:;;;;;;;4.26;;;;;;;;;;20.75;24.9;;;;;;;;;;;;20.75;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 17:00:;;;;;;;4.26;;;;;;;;;;20.7;24.95;;;;;;;;;;;;20.7;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 16:00:;;;;;;;4.26;;;;;;;;;;20.65;24.9;;;;;;;;;;;;20.65;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 15:00:;;;;;;;4.26;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 14:00:;;;;;;;4.26;;;;;;;;;;20.7;24.85;;;;;;;;;;;;20.7;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 13:00:;;;;;;;4.26;;;;;;;;;;20.65;24.85;;;;;;;;;;;;20.65;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 12:00:;;;;;;;4.26;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 11:00:;;;;;;;4.26;;;;;;;;;;20.65;24.9;;;;;;;;;;;;20.65;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 10:00:;;;;;;;4.26;;;;;;;;;;20.6;24.9;;;;;;;;;;;;20.6;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 09:00:;;;;;;;4.26;;;;;;;;;;20.65;24.9;;;;;;;;;;;;20.65;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 08:00:;;;;;;;4.26;;;;;;;;;;20.6;24.9;;;;;;;;;;;;20.6;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 07:00:;;;;;;;4.26;;;;;;;;;;20.65;24.95;;;;;;;;;;;;20.65;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 06:00:;;;;;;;4.27;;;;;;;;;;20.7;24.95;;;;;;;;;;;;20.7;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 05:00:;;;;;;;4.27;;;;;;;;;;20.7;25;;;;;;;;;;;;20.7;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 04:00:;;;;;;;4.27;;;;;;;;;;20.7;24.95;;;;;;;;;;;;20.7;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 03:00:;;;;;;;4.27;;;;;;;;;;20.65;24.95;;;;;;;;;;;;20.65;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 02:00:;;;;;;;4.27;;;;;;;;;;20.65;24.9;;;;;;;;;;;;20.65;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 01:00:;;;;;;;4.27;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-09 00:00:;;;;;;;4.27;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 23:00:;;;;;;;4.27;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 22:00:;;;;;;;4.27;;;;;;;;;;20.65;24.95;;;;;;;;;;;;20.65;24.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 21:00:;;;;;;;4.27;;;;;;;;;;20.6;24.9;;;;;;;;;;;;20.6;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 20:00:;;;;;;;4.27;;;;;;;;;;20.65;24.9;;;;;;;;;;;;20.65;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 19:00:;;;;;;;4.27;;;;;;;;;;20.6;24.9;;;;;;;;;;;;20.6;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 18:00:;;;;;;;4.27;;;;;;;;;;20.6;24.9;;;;;;;;;;;;20.6;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 17:00:;;;;;;;4.27;;;;;;;;;;20.6;24.85;;;;;;;;;;;;20.6;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 16:00:;;;;;;;4.27;;;;;;;;;;20.55;24.9;;;;;;;;;;;;20.55;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 15:00:;;;;;;;4.26;;;;;;;;;;20.5;24.85;;;;;;;;;;;;20.5;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 14:00:;;;;;;;4.26;;;;;;;;;;20.5;24.8;;;;;;;;;;;;20.5;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 13:00:;;;;;;;4.27;;;;;;;;;;20.55;24.85;;;;;;;;;;;;20.55;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 12:00:;;;;;;;4.27;;;;;;;;;;20.6;24.75;;;;;;;;;;;;20.6;24.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 11:00:;;;;;;;4.27;;;;;;;;;;20.6;24.8;;;;;;;;;;;;20.6;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 10:00:;;;;;;;4.27;;;;;;;;;;20.5;24.8;;;;;;;;;;;;20.5;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 09:00:;;;;;;;4.04;;;;;;;;;;20.6;24.85;;;;;;;;;;;;20.6;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 08:00:;;;;;;;3.97;;;;;;;;;;20.6;24.85;;;;;;;;;;;;20.6;24.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 07:00:;;;;;;;3.66;;;;;;;;;;20.55;24.8;;;;;;;;;;;;20.55;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 06:00:;;;;;;;3.66;;;;;;;;;;20.5;24.8;;;;;;;;;;;;20.5;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 05:00:;;;;;;;3.66;;;;;;;;;;20.65;24.8;;;;;;;;;;;;20.65;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 04:00:;;;;;;;4.25;;;;;;;;;;20.6;24.7;;;;;;;;;;;;20.6;24.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 03:00:;;;;;;;3.87;;;;;;;;;;20.6;24.75;;;;;;;;;;;;20.6;24.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 02:00:;;;;;;;3.66;;;;;;;;;;20.55;24.7;;;;;;;;;;;;20.55;24.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 01:00:;;;;;;;3.66;;;;;;;;;;20.6;24.75;;;;;;;;;;;;20.6;24.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-08 00:00:;;;;;;;3.66;;;;;;;;;;20.6;24.7;;;;;;;;;;;;20.6;24.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 23:00:;;;;;;;3.66;;;;;;;;;;20.6;24.7;;;;;;;;;;;;20.6;24.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 22:00:;;;;;;;3.66;;;;;;;;;;20.6;24.75;;;;;;;;;;;;20.6;24.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 21:00:;;;;;;;3.66;;;;;;;;;;20.6;24.7;;;;;;;;;;;;20.6;24.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 20:00:;;;;;;;3.66;;;;;;;;;;20.6;24.65;;;;;;;;;;;;20.6;24.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 19:00:;;;;;;;3.66;;;;;;;;;;20.6;24.6;;;;;;;;;;;;20.6;24.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 18:00:;;;;;;;3.66;;;;;;;;;;20.6;24.65;;;;;;;;;;;;20.6;24.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 17:00:;;;;;;;3.67;;;;;;;;;;20.6;24.65;;;;;;;;;;;;20.6;24.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 16:00:;;;;;;;4.27;;;;;;;;;;20.6;24.6;;;;;;;;;;;;20.6;24.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 15:00:;;;;;;;4.27;;;;;;;;;;20.5;24.6;;;;;;;;;;;;20.5;24.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 14:00:;;;;;;;4.27;;;;;;;;;;20.5;24.5;;;;;;;;;;;;20.5;24.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 13:00:;;;;;;;4.27;;;;;;;;;;20.55;24.55;;;;;;;;;;;;20.55;24.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 12:00:;;;;;;;4.27;;;;;;;;;;20.5;24.65;;;;;;;;;;;;20.5;24.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 11:00:;;;;;;;4.27;;;;;;;;;;20.6;24.7;;;;;;;;;;;;20.6;24.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 10:00:;;;;;;;4.27;;;;;;;;;;20.6;24.8;;;;;;;;;;;;20.6;24.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 09:00:;;;;;;;4.27;;;;;;;;;;20.65;24.9;;;;;;;;;;;;20.65;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 08:00:;;;;;;;4.27;;;;;;;;;;20.7;24.9;;;;;;;;;;;;20.7;24.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 07:00:;;;;;;;4.27;;;;;;;;;;20.75;25;;;;;;;;;;;;20.75;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 06:00:;;;;;;;4.26;;;;;;;;;;20.8;25.05;;;;;;;;;;;;20.8;25.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 05:00:;;;;;;;4.26;;;;;;;;;;20.8;25.1;;;;;;;;;;;;20.8;25.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 04:00:;;;;;;;4.26;;;;;;;;;;20.8;25.1;;;;;;;;;;;;20.8;25.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-04-07 03:00:;;;;;;;4.26;;;;;;;;;;20.85;25;;;;;;;;;;;;20.85;25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
